date,city,zone,population,temperature,rainfall,water_demand_mld
2023-03-04,Madurai,Urban,1260000,31.29,4.39,234.0
2023-03-04,Madurai,Suburban,840000,31.29,4.39,156.0
2023-03-05,Madurai,ALL,2100000,30.53,2.27,390.0
2023-03-05,Madurai,Urban,1260000,30.53,2.27,234.0
2023-03-05,Madurai,Suburban,840000,30.53,2.27,156.0
2023-03-06,Madurai,ALL,2100000,27.52,3.17,390.0
2023-03-06,Madurai,Urban,1260000,27.52,3.17,234.0
2023-03-06,Madurai,Suburban,840000,27.52,3.17,156.0
2023-03-07,Madurai,ALL,2100000,26.78,0.0,390.0
2023-03-07,Madurai,Urban,1260000,26.78,0.0,234.0
2023-03-07,Madurai,Suburban,840000,26.78,0.0,156.0
2023-03-08,Madurai,ALL,2100000,31.31,4.81,390.0
2023-03-08,Madurai,Urban,1260000,31.31,4.81,234.0
2023-03-08,Madurai,Suburban,840000,31.31,4.81,156.0
2023-03-09,Madurai,ALL,2100000,22.91,0.98,390.0
2023-03-09,Madurai,Urban,1260000,22.91,0.98,234.0
2023-03-09,Madurai,Suburban,840000,22.91,0.98,156.0
2023-03-10,Madurai,ALL,2100000,31.86,7.11,370.5
2023-03-10,Madurai,Urban,1260000,31.86,7.11,222.3
2023-03-10,Madurai,Suburban,840000,31.86,7.11,148.2
2023-03-11,Madurai,ALL,2100000,30.06,1.54,390.0
2023-03-11,Madurai,Urban,1260000,30.06,1.54,234.0
2023-03-11,Madurai,Suburban,840000,30.06,1.54,156.0
2023-03-12,Madurai,ALL,2100000,29.45,5.75,390.0
2023-03-12,Madurai,Urban,1260000,29.45,5.75,234.0
2023-03-12,Madurai,Suburban,840000,29.45,5.75,156.0
2023-03-13,Madurai,ALL,2100000,28.06,1.4,390.0
2023-03-13,Madurai,Urban,1260000,28.06,1.4,234.0
2023-03-13,Madurai,Suburban,840000,28.06,1.4,156.0
2023-03-14,Madurai,ALL,2100000,28.55,1.09,390.0
2023-03-14,Madurai,Urban,1260000,28.55,1.09,234.0
2023-03-14,Madurai,Suburban,840000,28.55,1.09,156.0
2023-03-15,Madurai,ALL,2100000,30.37,6.25,370.5
2023-03-15,Madurai,Urban,1260000,30.37,6.25,222.3
2023-03-15,Madurai,Suburban,840000,30.37,6.25,148.2
2023-03-16,Madurai,ALL,2100000,30.97,2.5,390.0
2023-03-16,Madurai,Urban,1260000,30.97,2.5,234.0
2023-03-16,Madurai,Suburban,840000,30.97,2.5,156.0
2023-03-17,Madurai,ALL,2100000,29.12,0.0,390.0
2023-03-17,Madurai,Urban,1260000,29.12,0.0,234.0
2023-03-17,Madurai,Suburban,840000,29.12,0.0,156.0
2023-03-18,Madurai,ALL,2100000,32.65,2.84,409.5
2023-03-18,Madurai,Urban,1260000,32.65,2.84,245.7
2023-03-18,Madurai,Suburban,840000,32.65,2.84,163.8
2023-03-19,Madurai,ALL,2100000,29.46,9.39,370.5
2023-03-19,Madurai,Urban,1260000,29.46,9.39,222.3
2023-03-19,Madurai,Suburban,840000,29.46,9.39,148.2
2023-03-20,Madurai,ALL,2100000,30.9,1.5,390.0
2023-03-20,Madurai,Urban,1260000,30.9,1.5,234.0
2023-03-20,Madurai,Suburban,840000,30.9,1.5,156.0
2023-03-21,Madurai,ALL,2100000,28.72,5.3,390.0
2023-03-21,Madurai,Urban,1260000,28.72,5.3,234.0
2023-03-21,Madurai,Suburban,840000,28.72,5.3,156.0
2023-03-22,Madurai,ALL,2100000,30.34,0.12,390.0
2023-03-22,Madurai,Urban,1260000,30.34,0.12,234.0
2023-03-22,Madurai,Suburban,840000,30.34,0.12,156.0
2023-03-23,Madurai,ALL,2100000,32.76,1.66,409.5
2023-03-23,Madurai,Urban,1260000,32.76,1.66,245.7
2023-03-23,Madurai,Suburban,840000,32.76,1.66,163.8
2023-03-24,Madurai,ALL,2100000,35.62,5.16,409.5
2023-03-24,Madurai,Urban,1260000,35.62,5.16,245.7
2023-03-24,Madurai,Suburban,840000,35.62,5.16,163.8
2023-03-25,Madurai,ALL,2100000,28.66,5.56,390.0
2023-03-25,Madurai,Urban,1260000,28.66,5.56,234.0
2023-03-25,Madurai,Suburban,840000,28.66,5.56,156.0
2023-03-26,Madurai,ALL,2100000,30.2,4.71,390.0
2023-03-26,Madurai,Urban,1260000,30.2,4.71,234.0
2023-03-26,Madurai,Suburban,840000,30.2,4.71,156.0
2023-03-27,Madurai,ALL,2100000,31.45,1.31,390.0
2023-03-27,Madurai,Urban,1260000,31.45,1.31,234.0
2023-03-27,Madurai,Suburban,840000,31.45,1.31,156.0
2023-03-28,Madurai,ALL,2100000,28.07,5.06,390.0
2023-03-28,Madurai,Urban,1260000,28.07,5.06,234.0
2023-03-28,Madurai,Suburban,840000,28.07,5.06,156.0
2023-03-29,Madurai,ALL,2100000,29.0,2.19,390.0
2023-03-29,Madurai,Urban,1260000,29.0,2.19,234.0
2023-03-29,Madurai,Suburban,840000,29.0,2.19,156.0
2023-03-30,Madurai,ALL,2100000,27.13,3.85,390.0
2023-03-30,Madurai,Urban,1260000,27.13,3.85,234.0
2023-03-30,Madurai,Suburban,840000,27.13,3.85,156.0
2023-03-31,Madurai,ALL,2100000,36.19,0.86,409.5
2023-03-31,Madurai,Urban,1260000,36.19,0.86,245.7
2023-03-31,Madurai,Suburban,840000,36.19,0.86,163.8
2023-04-01,Madurai,ALL,2100000,30.07,5.82,390.0
2023-04-01,Madurai,Urban,1260000,30.07,5.82,234.0
2023-04-01,Madurai,Suburban,840000,30.07,5.82,156.0
2023-04-02,Madurai,ALL,2100000,29.76,3.9,390.0
2023-04-02,Madurai,Urban,1260000,29.76,3.9,234.0
2023-04-02,Madurai,Suburban,840000,29.76,3.9,156.0
2023-04-03,Madurai,ALL,2100000,26.81,3.86,390.0
2023-04-03,Madurai,Urban,1260000,26.81,3.86,234.0
2023-04-03,Madurai,Suburban,840000,26.81,3.86,156.0
2023-04-04,Madurai,ALL,2100000,29.44,4.97,390.0
2023-04-04,Madurai,Urban,1260000,29.44,4.97,234.0
2023-04-04,Madurai,Suburban,840000,29.44,4.97,156.0
2023-04-05,Madurai,ALL,2100000,33.56,8.18,409.5
2023-04-05,Madurai,Urban,1260000,33.56,8.18,245.7
2023-04-05,Madurai,Suburban,840000,33.56,8.18,163.8
2023-04-06,Madurai,ALL,2100000,31.74,3.65,390.0
2023-04-06,Madurai,Urban,1260000,31.74,3.65,234.0
2023-04-06,Madurai,Suburban,840000,31.74,3.65,156.0
2023-04-07,Madurai,ALL,2100000,30.58,2.29,390.0
2023-04-07,Madurai,Urban,1260000,30.58,2.29,234.0
2023-04-07,Madurai,Suburban,840000,30.58,2.29,156.0
2023-04-08,Madurai,ALL,2100000,31.02,2.41,390.0
2023-04-08,Madurai,Urban,1260000,31.02,2.41,234.0
2023-04-08,Madurai,Suburban,840000,31.02,2.41,156.0
2023-04-09,Madurai,ALL,2100000,30.51,5.64,390.0
2023-04-09,Madurai,Urban,1260000,30.51,5.64,234.0
2023-04-09,Madurai,Suburban,840000,30.51,5.64,156.0
2023-04-10,Madurai,ALL,2100000,26.98,5.28,390.0
2023-04-10,Madurai,Urban,1260000,26.98,5.28,234.0
2023-04-10,Madurai,Suburban,840000,26.98,5.28,156.0
2023-04-11,Madurai,ALL,2100000,33.95,2.76,409.5
2023-04-11,Madurai,Urban,1260000,33.95,2.76,245.7
2023-04-11,Madurai,Suburban,840000,33.95,2.76,163.8
2023-04-12,Madurai,ALL,2100000,23.63,1.78,390.0
2023-04-12,Madurai,Urban,1260000,23.63,1.78,234.0
2023-04-12,Madurai,Suburban,840000,23.63,1.78,156.0
2023-04-13,Madurai,ALL,2100000,33.89,2.95,409.5
2023-04-13,Madurai,Urban,1260000,33.89,2.95,245.7
2023-04-13,Madurai,Suburban,840000,33.89,2.95,163.8
2023-04-14,Madurai,ALL,2100000,27.0,1.99,390.0
2023-04-14,Madurai,Urban,1260000,27.0,1.99,234.0
2023-04-14,Madurai,Suburban,840000,27.0,1.99,156.0
2023-04-15,Madurai,ALL,2100000,32.52,4.09,409.5
2023-04-15,Madurai,Urban,1260000,32.52,4.09,245.7
2023-04-15,Madurai,Suburban,840000,32.52,4.09,163.8
2023-04-16,Madurai,ALL,2100000,29.28,2.27,390.0
2023-04-16,Madurai,Urban,1260000,29.28,2.27,234.0
2023-04-16,Madurai,Suburban,840000,29.28,2.27,156.0
2023-04-17,Madurai,ALL,2100000,28.82,1.16,390.0
2023-04-17,Madurai,Urban,1260000,28.82,1.16,234.0
2023-04-17,Madurai,Suburban,840000,28.82,1.16,156.0
2023-04-18,Madurai,ALL,2100000,34.85,2.36,409.5
2023-04-18,Madurai,Urban,1260000,34.85,2.36,245.7
2023-04-18,Madurai,Suburban,840000,34.85,2.36,163.8
2023-04-19,Madurai,ALL,2100000,33.65,6.04,409.5
2023-04-19,Madurai,Urban,1260000,33.65,6.04,245.7
2023-04-19,Madurai,Suburban,840000,33.65,6.04,163.8
2023-04-20,Madurai,ALL,2100000,32.99,2.14,409.5
2023-04-20,Madurai,Urban,1260000,32.99,2.14,245.7
2023-04-20,Madurai,Suburban,840000,32.99,2.14,163.8
2023-04-21,Madurai,ALL,2100000,31.21,2.95,390.0
2023-04-21,Madurai,Urban,1260000,31.21,2.95,234.0
2023-04-21,Madurai,Suburban,840000,31.21,2.95,156.0
2023-04-22,Madurai,ALL,2100000,27.29,3.65,390.0
2023-04-22,Madurai,Urban,1260000,27.29,3.65,234.0
2023-04-22,Madurai,Suburban,840000,27.29,3.65,156.0
2023-04-23,Madurai,ALL,2100000,26.46,5.38,390.0
2023-04-23,Madurai,Urban,1260000,26.46,5.38,234.0
2023-04-23,Madurai,Suburban,840000,26.46,5.38,156.0
2023-04-24,Madurai,ALL,2100000,28.61,3.4,390.0
2023-04-24,Madurai,Urban,1260000,28.61,3.4,234.0
2023-04-24,Madurai,Suburban,840000,28.61,3.4,156.0
2023-04-25,Madurai,ALL,2100000,30.85,2.48,390.0
2023-04-25,Madurai,Urban,1260000,30.85,2.48,234.0
2023-04-25,Madurai,Suburban,840000,30.85,2.48,156.0
2023-04-26,Madurai,ALL,2100000,31.76,2.05,390.0
2023-04-26,Madurai,Urban,1260000,31.76,2.05,234.0
2023-04-26,Madurai,Suburban,840000,31.76,2.05,156.0
2023-04-27,Madurai,ALL,2100000,32.61,0.31,409.5
2023-04-27,Madurai,Urban,1260000,32.61,0.31,245.7
2023-04-27,Madurai,Suburban,840000,32.61,0.31,163.8
2023-04-28,Madurai,ALL,2100000,30.38,6.88,370.5
2023-04-28,Madurai,Urban,1260000,30.38,6.88,222.3
2023-04-28,Madurai,Suburban,840000,30.38,6.88,148.2
2023-04-29,Madurai,ALL,2100000,27.0,1.64,390.0
2023-04-29,Madurai,Urban,1260000,27.0,1.64,234.0
2023-04-29,Madurai,Suburban,840000,27.0,1.64,156.0
2023-04-30,Madurai,ALL,2100000,31.54,3.36,390.0
2023-04-30,Madurai,Urban,1260000,31.54,3.36,234.0
2023-04-30,Madurai,Suburban,840000,31.54,3.36,156.0
2023-05-01,Madurai,ALL,2100000,31.05,3.98,390.0
2023-05-01,Madurai,Urban,1260000,31.05,3.98,234.0
2023-05-01,Madurai,Suburban,840000,31.05,3.98,156.0
2023-05-02,Madurai,ALL,2100000,31.9,5.22,390.0
2023-05-02,Madurai,Urban,1260000,31.9,5.22,234.0
2023-05-02,Madurai,Suburban,840000,31.9,5.22,156.0
2023-05-03,Madurai,ALL,2100000,31.23,2.52,390.0
2023-05-03,Madurai,Urban,1260000,31.23,2.52,234.0
2023-05-03,Madurai,Suburban,840000,31.23,2.52,156.0
2023-05-04,Madurai,ALL,2100000,32.02,6.8,409.5
2023-05-04,Madurai,Urban,1260000,32.02,6.8,245.7
2023-05-04,Madurai,Suburban,840000,32.02,6.8,163.8
2023-05-05,Madurai,ALL,2100000,29.6,1.05,390.0
2023-05-05,Madurai,Urban,1260000,29.6,1.05,234.0
2023-05-05,Madurai,Suburban,840000,29.6,1.05,156.0
2023-05-06,Madurai,ALL,2100000,33.32,2.76,409.5
2023-05-06,Madurai,Urban,1260000,33.32,2.76,245.7
2023-05-06,Madurai,Suburban,840000,33.32,2.76,163.8
2023-05-07,Madurai,ALL,2100000,23.48,4.69,390.0
2023-05-07,Madurai,Urban,1260000,23.48,4.69,234.0
2023-05-07,Madurai,Suburban,840000,23.48,4.69,156.0
2023-05-08,Madurai,ALL,2100000,28.39,2.82,390.0
2023-05-08,Madurai,Urban,1260000,28.39,2.82,234.0
2023-05-08,Madurai,Suburban,840000,28.39,2.82,156.0
2023-05-09,Madurai,ALL,2100000,31.0,3.38,390.0
2023-05-09,Madurai,Urban,1260000,31.0,3.38,234.0
2023-05-09,Madurai,Suburban,840000,31.0,3.38,156.0
2023-05-10,Madurai,ALL,2100000,32.13,2.13,409.5
2023-05-10,Madurai,Urban,1260000,32.13,2.13,245.7
2023-05-10,Madurai,Suburban,840000,32.13,2.13,163.8
2023-05-11,Madurai,ALL,2100000,31.54,2.48,390.0
2023-05-11,Madurai,Urban,1260000,31.54,2.48,234.0
2023-05-11,Madurai,Suburban,840000,31.54,2.48,156.0
2023-05-12,Madurai,ALL,2100000,32.22,4.23,409.5
2023-05-12,Madurai,Urban,1260000,32.22,4.23,245.7
2023-05-12,Madurai,Suburban,840000,32.22,4.23,163.8
2023-05-13,Madurai,ALL,2100000,27.19,5.17,390.0
2023-05-13,Madurai,Urban,1260000,27.19,5.17,234.0
2023-05-13,Madurai,Suburban,840000,27.19,5.17,156.0
2023-05-14,Madurai,ALL,2100000,28.39,4.62,390.0
2023-05-14,Madurai,Urban,1260000,28.39,4.62,234.0
2023-05-14,Madurai,Suburban,840000,28.39,4.62,156.0
2023-05-15,Madurai,ALL,2100000,31.1,6.68,370.5
2023-05-15,Madurai,Urban,1260000,31.1,6.68,222.3
2023-05-15,Madurai,Suburban,840000,31.1,6.68,148.2
2023-05-16,Madurai,ALL,2100000,29.33,2.3,390.0
2023-05-16,Madurai,Urban,1260000,29.33,2.3,234.0
2023-05-16,Madurai,Suburban,840000,29.33,2.3,156.0
2023-05-17,Madurai,ALL,2100000,29.94,2.39,390.0
2023-05-17,Madurai,Urban,1260000,29.94,2.39,234.0
2023-05-17,Madurai,Suburban,840000,29.94,2.39,156.0
2023-05-18,Madurai,ALL,2100000,32.4,0.0,409.5
2023-05-18,Madurai,Urban,1260000,32.4,0.0,245.7
2023-05-18,Madurai,Suburban,840000,32.4,0.0,163.8
2023-05-19,Madurai,ALL,2100000,26.84,0.86,390.0
2023-05-19,Madurai,Urban,1260000,26.84,0.86,234.0
2023-05-19,Madurai,Suburban,840000,26.84,0.86,156.0
2023-05-20,Madurai,ALL,2100000,32.85,6.42,409.5
2023-05-20,Madurai,Urban,1260000,32.85,6.42,245.7
2023-05-20,Madurai,Suburban,840000,32.85,6.42,163.8
2023-05-21,Madurai,ALL,2100000,29.69,2.66,390.0
2023-05-21,Madurai,Urban,1260000,29.69,2.66,234.0
2023-05-21,Madurai,Suburban,840000,29.69,2.66,156.0
2023-05-22,Madurai,ALL,2100000,30.21,5.32,390.0
2023-05-22,Madurai,Urban,1260000,30.21,5.32,234.0
2023-05-22,Madurai,Suburban,840000,30.21,5.32,156.0
2023-05-23,Madurai,ALL,2100000,27.22,3.48,390.0
2023-05-23,Madurai,Urban,1260000,27.22,3.48,234.0
2023-05-23,Madurai,Suburban,840000,27.22,3.48,156.0
2023-05-24,Madurai,ALL,2100000,32.93,4.0,409.5
2023-05-24,Madurai,Urban,1260000,32.93,4.0,245.7
2023-05-24,Madurai,Suburban,840000,32.93,4.0,163.8
2023-05-25,Madurai,ALL,2100000,30.57,5.0,390.0
2023-05-25,Madurai,Urban,1260000,30.57,5.0,234.0
2023-05-25,Madurai,Suburban,840000,30.57,5.0,156.0
2023-05-26,Madurai,ALL,2100000,21.89,4.36,390.0
2023-05-26,Madurai,Urban,1260000,21.89,4.36,234.0
2023-05-26,Madurai,Suburban,840000,21.89,4.36,156.0
2023-05-27,Madurai,ALL,2100000,28.04,0.0,390.0
2023-05-27,Madurai,Urban,1260000,28.04,0.0,234.0
2023-05-27,Madurai,Suburban,840000,28.04,0.0,156.0
2023-05-28,Madurai,ALL,2100000,31.53,5.75,390.0
2023-05-28,Madurai,Urban,1260000,31.53,5.75,234.0
2023-05-28,Madurai,Suburban,840000,31.53,5.75,156.0
2023-05-29,Madurai,ALL,2100000,29.59,4.91,390.0
2023-05-29,Madurai,Urban,1260000,29.59,4.91,234.0
2023-05-29,Madurai,Suburban,840000,29.59,4.91,156.0
2023-05-30,Madurai,ALL,2100000,34.84,5.63,409.5
2023-05-30,Madurai,Urban,1260000,34.84,5.63,245.7
2023-05-30,Madurai,Suburban,840000,34.84,5.63,163.8
2023-05-31,Madurai,ALL,2100000,34.92,4.48,409.5
2023-05-31,Madurai,Urban,1260000,34.92,4.48,245.7
2023-05-31,Madurai,Suburban,840000,34.92,4.48,163.8
2023-06-01,Madurai,ALL,2100000,30.23,0.0,390.0
2023-06-01,Madurai,Urban,1260000,30.23,0.0,234.0
2023-06-01,Madurai,Suburban,840000,30.23,0.0,156.0
2023-06-02,Madurai,ALL,2100000,29.26,1.31,390.0
2023-06-02,Madurai,Urban,1260000,29.26,1.31,234.0
2023-06-02,Madurai,Suburban,840000,29.26,1.31,156.0
2023-06-03,Madurai,ALL,2100000,36.51,2.65,409.5
2023-06-03,Madurai,Urban,1260000,36.51,2.65,245.7
2023-06-03,Madurai,Suburban,840000,36.51,2.65,163.8
2023-06-04,Madurai,ALL,2100000,30.37,4.1,390.0
2023-06-04,Madurai,Urban,1260000,30.37,4.1,234.0
2023-06-04,Madurai,Suburban,840000,30.37,4.1,156.0
2023-06-05,Madurai,ALL,2100000,30.13,6.39,370.5
2023-06-05,Madurai,Urban,1260000,30.13,6.39,222.3
2023-06-05,Madurai,Suburban,840000,30.13,6.39,148.2
2023-06-06,Madurai,ALL,2100000,28.13,3.39,390.0
2023-06-06,Madurai,Urban,1260000,28.13,3.39,234.0
2023-06-06,Madurai,Suburban,840000,28.13,3.39,156.0
2023-06-07,Madurai,ALL,2100000,27.77,0.36,390.0
2023-06-07,Madurai,Urban,1260000,27.77,0.36,234.0
2023-06-07,Madurai,Suburban,840000,27.77,0.36,156.0
2023-06-08,Madurai,ALL,2100000,28.16,2.93,390.0
2023-06-08,Madurai,Urban,1260000,28.16,2.93,234.0
2023-06-08,Madurai,Suburban,840000,28.16,2.93,156.0
2023-06-09,Madurai,ALL,2100000,28.71,1.62,390.0
2023-06-09,Madurai,Urban,1260000,28.71,1.62,234.0
2023-06-09,Madurai,Suburban,840000,28.71,1.62,156.0
2023-06-10,Madurai,ALL,2100000,25.78,2.83,390.0
2023-06-10,Madurai,Urban,1260000,25.78,2.83,234.0
2023-06-10,Madurai,Suburban,840000,25.78,2.83,156.0
2023-06-11,Madurai,ALL,2100000,25.49,4.52,390.0
2023-06-11,Madurai,Urban,1260000,25.49,4.52,234.0
2023-06-11,Madurai,Suburban,840000,25.49,4.52,156.0
2023-06-12,Madurai,ALL,2100000,30.25,0.08,390.0
2023-06-12,Madurai,Urban,1260000,30.25,0.08,234.0
2023-06-12,Madurai,Suburban,840000,30.25,0.08,156.0
2023-06-13,Madurai,ALL,2100000,29.07,1.5,390.0
2023-06-13,Madurai,Urban,1260000,29.07,1.5,234.0
2023-06-13,Madurai,Suburban,840000,29.07,1.5,156.0
2023-06-14,Madurai,ALL,2100000,30.96,5.68,390.0
2023-06-14,Madurai,Urban,1260000,30.96,5.68,234.0
2023-06-14,Madurai,Suburban,840000,30.96,5.68,156.0
2023-06-15,Madurai,ALL,2100000,24.37,3.23,390.0
2023-06-15,Madurai,Urban,1260000,24.37,3.23,234.0
2023-06-15,Madurai,Suburban,840000,24.37,3.23,156.0
2023-06-16,Madurai,ALL,2100000,29.52,4.34,390.0
2023-06-16,Madurai,Urban,1260000,29.52,4.34,234.0
2023-06-16,Madurai,Suburban,840000,29.52,4.34,156.0
2023-06-17,Madurai,ALL,2100000,30.64,1.5,390.0
2023-06-17,Madurai,Urban,1260000,30.64,1.5,234.0
2023-06-17,Madurai,Suburban,840000,30.64,1.5,156.0
2023-06-18,Madurai,ALL,2100000,29.04,1.41,390.0
2023-06-18,Madurai,Urban,1260000,29.04,1.41,234.0
2023-06-18,Madurai,Suburban,840000,29.04,1.41,156.0
2023-06-19,Madurai,ALL,2100000,33.23,3.04,409.5
2023-06-19,Madurai,Urban,1260000,33.23,3.04,245.7
2023-06-19,Madurai,Suburban,840000,33.23,3.04,163.8
2023-06-20,Madurai,ALL,2100000,35.7,2.88,409.5
2023-06-20,Madurai,Urban,1260000,35.7,2.88,245.7
2023-06-20,Madurai,Suburban,840000,35.7,2.88,163.8
2023-06-21,Madurai,ALL,2100000,27.87,0.0,390.0
2023-06-21,Madurai,Urban,1260000,27.87,0.0,234.0
2023-06-21,Madurai,Suburban,840000,27.87,0.0,156.0
2023-06-22,Madurai,ALL,2100000,24.59,0.0,390.0
2023-06-22,Madurai,Urban,1260000,24.59,0.0,234.0
2023-06-22,Madurai,Suburban,840000,24.59,0.0,156.0
2023-06-23,Madurai,ALL,2100000,30.8,4.02,390.0
2023-06-23,Madurai,Urban,1260000,30.8,4.02,234.0
2023-06-23,Madurai,Suburban,840000,30.8,4.02,156.0
2023-06-24,Madurai,ALL,2100000,25.26,4.79,390.0
2023-06-24,Madurai,Urban,1260000,25.26,4.79,234.0
2023-06-24,Madurai,Suburban,840000,25.26,4.79,156.0
2023-06-25,Madurai,ALL,2100000,28.55,3.29,390.0
2023-06-25,Madurai,Urban,1260000,28.55,3.29,234.0
2023-06-25,Madurai,Suburban,840000,28.55,3.29,156.0
2023-06-26,Madurai,ALL,2100000,34.84,4.79,409.5
2023-06-26,Madurai,Urban,1260000,34.84,4.79,245.7
2023-06-26,Madurai,Suburban,840000,34.84,4.79,163.8
2023-06-27,Madurai,ALL,2100000,29.19,1.22,390.0
2023-06-27,Madurai,Urban,1260000,29.19,1.22,234.0
2023-06-27,Madurai,Suburban,840000,29.19,1.22,156.0
2023-06-28,Madurai,ALL,2100000,23.54,1.56,390.0
2023-06-28,Madurai,Urban,1260000,23.54,1.56,234.0
2023-06-28,Madurai,Suburban,840000,23.54,1.56,156.0
2023-06-29,Madurai,ALL,2100000,29.37,1.03,390.0
2023-06-29,Madurai,Urban,1260000,29.37,1.03,234.0
2023-06-29,Madurai,Suburban,840000,29.37,1.03,156.0
2023-06-30,Madurai,ALL,2100000,29.61,3.15,390.0
2023-06-30,Madurai,Urban,1260000,29.61,3.15,234.0
2023-06-30,Madurai,Suburban,840000,29.61,3.15,156.0
2023-07-01,Madurai,ALL,2100000,29.33,1.7,390.0
2023-07-01,Madurai,Urban,1260000,29.33,1.7,234.0
2023-07-01,Madurai,Suburban,840000,29.33,1.7,156.0
2023-07-02,Madurai,ALL,2100000,30.51,3.88,390.0
2023-07-02,Madurai,Urban,1260000,30.51,3.88,234.0
2023-07-02,Madurai,Suburban,840000,30.51,3.88,156.0
2023-07-03,Madurai,ALL,2100000,26.73,5.82,390.0
2023-07-03,Madurai,Urban,1260000,26.73,5.82,234.0
2023-07-03,Madurai,Suburban,840000,26.73,5.82,156.0
2023-07-04,Madurai,ALL,2100000,29.7,3.04,390.0
2023-07-04,Madurai,Urban,1260000,29.7,3.04,234.0
2023-07-04,Madurai,Suburban,840000,29.7,3.04,156.0
2023-07-05,Madurai,ALL,2100000,32.12,3.47,409.5
2023-07-05,Madurai,Urban,1260000,32.12,3.47,245.7
2023-07-05,Madurai,Suburban,840000,32.12,3.47,163.8
2023-07-06,Madurai,ALL,2100000,32.86,3.57,409.5
2023-07-06,Madurai,Urban,1260000,32.86,3.57,245.7
2023-07-06,Madurai,Suburban,840000,32.86,3.57,163.8
2023-07-07,Madurai,ALL,2100000,28.16,3.72,390.0
2023-07-07,Madurai,Urban,1260000,28.16,3.72,234.0
2023-07-07,Madurai,Suburban,840000,28.16,3.72,156.0
2023-07-08,Madurai,ALL,2100000,26.57,3.22,390.0
2023-07-08,Madurai,Urban,1260000,26.57,3.22,234.0
2023-07-08,Madurai,Suburban,840000,26.57,3.22,156.0
2023-07-09,Madurai,ALL,2100000,29.9,2.58,390.0
2023-07-09,Madurai,Urban,1260000,29.9,2.58,234.0
2023-07-09,Madurai,Suburban,840000,29.9,2.58,156.0
2023-07-10,Madurai,ALL,2100000,29.61,0.0,390.0
2023-07-10,Madurai,Urban,1260000,29.61,0.0,234.0
2023-07-10,Madurai,Suburban,840000,29.61,0.0,156.0
2023-07-11,Madurai,ALL,2100000,28.35,3.19,390.0
2023-07-11,Madurai,Urban,1260000,28.35,3.19,234.0
2023-07-11,Madurai,Suburban,840000,28.35,3.19,156.0
2023-07-12,Madurai,ALL,2100000,30.48,0.94,390.0
2023-07-12,Madurai,Urban,1260000,30.48,0.94,234.0
2023-07-12,Madurai,Suburban,840000,30.48,0.94,156.0
2023-07-13,Madurai,ALL,2100000,33.8,1.27,409.5
2023-07-13,Madurai,Urban,1260000,33.8,1.27,245.7
2023-07-13,Madurai,Suburban,840000,33.8,1.27,163.8
2023-07-14,Madurai,ALL,2100000,32.91,3.85,409.5
2023-07-14,Madurai,Urban,1260000,32.91,3.85,245.7
2023-07-14,Madurai,Suburban,840000,32.91,3.85,163.8
2023-07-15,Madurai,ALL,2100000,28.06,6.55,370.5
2023-07-15,Madurai,Urban,1260000,28.06,6.55,222.3
2023-07-15,Madurai,Suburban,840000,28.06,6.55,148.2
2023-07-16,Madurai,ALL,2100000,26.42,4.84,390.0
2023-07-16,Madurai,Urban,1260000,26.42,4.84,234.0
2023-07-16,Madurai,Suburban,840000,26.42,4.84,156.0
2023-07-17,Madurai,ALL,2100000,33.0,1.66,409.5
2023-07-17,Madurai,Urban,1260000,33.0,1.66,245.7
2023-07-17,Madurai,Suburban,840000,33.0,1.66,163.8
2023-07-18,Madurai,ALL,2100000,34.18,2.5,409.5
2023-07-18,Madurai,Urban,1260000,34.18,2.5,245.7
2023-07-18,Madurai,Suburban,840000,34.18,2.5,163.8
2023-07-19,Madurai,ALL,2100000,30.87,3.52,390.0
2023-07-19,Madurai,Urban,1260000,30.87,3.52,234.0
2023-07-19,Madurai,Suburban,840000,30.87,3.52,156.0
2023-07-20,Madurai,ALL,2100000,29.6,4.62,390.0
2023-07-20,Madurai,Urban,1260000,29.6,4.62,234.0
2023-07-20,Madurai,Suburban,840000,29.6,4.62,156.0
2023-07-21,Madurai,ALL,2100000,32.38,0.0,409.5
2023-07-21,Madurai,Urban,1260000,32.38,0.0,245.7
2023-07-21,Madurai,Suburban,840000,32.38,0.0,163.8
2023-07-22,Madurai,ALL,2100000,33.91,0.0,409.5
2023-07-22,Madurai,Urban,1260000,33.91,0.0,245.7
2023-07-22,Madurai,Suburban,840000,33.91,0.0,163.8
2023-07-23,Madurai,ALL,2100000,33.1,5.25,409.5
2023-07-23,Madurai,Urban,1260000,33.1,5.25,245.7
2023-07-23,Madurai,Suburban,840000,33.1,5.25,163.8
2023-07-24,Madurai,ALL,2100000,26.73,2.18,390.0
2023-07-24,Madurai,Urban,1260000,26.73,2.18,234.0
2023-07-24,Madurai,Suburban,840000,26.73,2.18,156.0
2023-07-25,Madurai,ALL,2100000,26.68,2.57,390.0
2023-07-25,Madurai,Urban,1260000,26.68,2.57,234.0
2023-07-25,Madurai,Suburban,840000,26.68,2.57,156.0
2023-07-26,Madurai,ALL,2100000,29.08,4.56,390.0
2023-07-26,Madurai,Urban,1260000,29.08,4.56,234.0
2023-07-26,Madurai,Suburban,840000,29.08,4.56,156.0
2023-07-27,Madurai,ALL,2100000,33.93,5.79,409.5
2023-07-27,Madurai,Urban,1260000,33.93,5.79,245.7
